"date","weight","education","religiosity","political","income","gender","age","Year","letter","gun","physical","Direct_Violence","exclusion1","exclusion2","exclusion3","exclusion4","Exclusion","distancing1","distancing2","distancing3","distancing4","Distancing","threat1","threat2","threat3","threat","edu1","edu2","edu3","inc1","inc2","year03","year04","rel1","rel2","rel3","Cthreat","Cpol","Cgender","CpolXCgender","CthreatXCgender","leftist"
2003-02-27,1.32,4,"secular","right",1,"M",38,2003,3,2,4,3,1,2,1,6,2.5,2,3,1,4,4.5,4,3,2,3,0,0,0,1,0,1,0,1,0,0,-0.73,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-27,1.32,4,"secular","center",4,"M",38,2003,3,1,1,1.66666666666667,1,1,1,5,2,2,5,2,4,3.75,3,2,2,2.33333333333333,0,0,0,0,0,1,0,1,0,0,-1.39666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-02-26,1.32,4,"secular","center",2,"M",40,2003,1,1,1,1,1,6,1,6,3.5,6,6,1,6,2.25,1,1,NA,1,0,0,0,1,0,1,0,1,0,0,-2.73,NA,-0.53,0,0,"Non-Leftist"
2003-02-26,1.32,4,"secular","right",5,"M",43,2003,1,1,1,1,1,6,5,6,4.5,6,6,4,6,1.5,6,6,6,6,0,0,0,0,0,1,0,1,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-26,1.32,4,"secular","center",NA,"M",21,2003,4,2,1,2.33333333333333,3,2,3,4,3,5,4,2,2,3.75,5,4,4,4.33333333333333,0,0,0,NA,NA,1,0,1,0,0,0.603333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-02,1.32,4,"traditional","left",1,"M",44,2003,2,2,1,1.66666666666667,1,2,1,1,1.25,6,6,5,6,1.25,3,1,1,1.66666666666667,0,0,0,1,0,1,0,0,1,0,-2.06333333333333,2.27,-0.53,0,0,"Leftist"
2003-03-02,1.32,4,"secular","center",1,"M",40,2003,1,1,1,1,3,6,2,6,4.25,4,4,3,3,3.5,3,3,3,3,0,0,0,1,0,1,0,1,0,0,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-02-26,1.32,4,"secular","left",4,"M",79,2003,1,1,1,1,1,2,1,4,2,6,6,5,5,1.5,4,2,6,4,0,0,0,0,0,1,0,1,0,0,0.27,1.27,-0.53,0,0,"Leftist"
2003-02-27,1.32,4,"secular","center",NA,"M",31,2003,1,1,1,1,3,5,2,4,3.5,2,3,1,1,5.25,5,4,6,5,0,0,0,NA,NA,1,0,1,0,0,1.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-16,1.32,4,"secular","right",2,"M",59,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-27,1.32,4,"traditional","center",2,"M",26,2003,1,1,1,1,1,6,1,6,3.5,6,6,1,3,3,5,4,5,4.66666666666667,0,0,0,1,0,1,0,0,1,0,0.936666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-03-02,1.32,4,"secular","right",NA,"M",24,2003,1,1,1,1,4,6,4,6,5,5,6,1,4,3,5,5,5,5,0,0,0,NA,NA,1,0,1,0,0,1.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-27,0.746,4,"religious","right",4,"M",49,2003,1,1,1,1,3,6,4,6,4.75,5,2,1,2,4.5,6,3,6,5,0,0,0,0,0,1,0,0,0,0,1.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-04,0.746,4,"religious","center",4,"M",37,2003,1,1,1,1,1,6,1,6,3.5,1,5,1,4,4.25,3,1,1,1.66666666666667,0,0,0,0,0,1,0,0,0,0,-2.06333333333333,NA,-0.53,0,0,"Non-Leftist"
2003-03-03,1.32,4,"secular","right",4,"M",46,2003,1,1,1,1,6,6,2,6,5,1,6,1,1,4.75,4,3,5,4,0,0,0,0,0,1,0,1,0,0,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-03,1.32,4,"secular","left",4,"M",24,2003,1,1,1,1,1,1,1,1,1,6,6,5,6,1.25,1,1,2,1.33333333333333,0,0,0,0,0,1,0,1,0,0,-2.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-03-05,1.32,4,"secular","center",1,"M",26,2003,1,6,1,2.66666666666667,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","center",5,"M",46,2003,1,1,1,1,1,1,1,2,1.25,3,3,3,3,4,3,1,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"traditional","center",4,"M",19,2003,2,1,1,1.33333333333333,1,5,1,6,3.25,4,5,1,3,3.75,5,2,3,3.33333333333333,0,0,0,0,0,1,0,0,1,0,-0.396666666666667,NA,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","right",5,"M",24,2003,1,1,1,1,1,1,1,6,2.25,5,6,1,5,2.75,3,2,2,2.33333333333333,0,0,0,0,0,1,0,1,0,0,-1.39666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","right",4,"M",37,2003,1,1,1,1,3,5,3,6,4.25,1,3,1,2,5.25,5,4,6,5,0,0,0,0,0,1,0,1,0,0,1.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","center",5,"M",23,2003,2,1,1,1.33333333333333,1,6,1,1,2.25,1,6,1,NA,4.33333333333333,5,2,2,3,0,0,0,0,0,1,0,1,0,0,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","right",1,"M",19,2003,2,2,1,1.66666666666667,6,6,6,6,6,1,2,1,1,5.75,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-1.73,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","left",5,"M",54,2003,1,2,1,1.33333333333333,1,2,1,2,1.5,NA,6,3,5,2.33333333333333,4,3,5,4,0,0,0,0,0,1,0,1,0,0,0.27,1.27,-0.53,0,0,"Leftist"
2003-03-09,1.32,4,"secular","center",5,"M",46,2003,1,NA,NA,1,1,3,1,3,2,6,6,6,6,1,4,2,5,3.66666666666667,0,0,0,0,0,1,0,1,0,0,-0.0633333333333335,0.27,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"traditional","center",1,"M",59,2003,1,1,1,1,4,3,4,6,4.25,5,5,2,5,2.75,4,2,2,2.66666666666667,0,0,0,1,0,1,0,0,1,0,-1.06333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","left",2,"M",72,2003,4,5,3,4,1,1,1,1,1,4,1,6,6,2.75,2,3,2,2.33333333333333,0,0,0,1,0,1,0,1,0,0,-1.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-03-05,1.32,4,"secular","center",NA,"M",38,2003,1,1,1,1,1,4,1,6,3,6,6,1,4,2.75,1,2,3,2,0,0,0,NA,NA,1,0,1,0,0,-1.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","center",4,"M",76,2003,1,1,1,1,1,6,1,6,3.5,4,6,1,2,3.75,1,1,1,1,0,0,0,0,0,1,0,1,0,0,-2.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"secular","center",4,"M",68,2003,1,1,1,1,1,2,2,6,2.75,4,6,6,6,1.5,3,3,2,2.66666666666667,0,0,0,0,0,1,0,1,0,0,-1.06333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-09,0.44,4,"religious","right",4,"M",40,2003,1,1,1,1,1,6,3,6,4,6,1,1,1,4.75,3,3,6,4,0,0,0,0,0,1,0,0,0,1,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","center",3,"M",73,2003,6,1,3,3.33333333333333,5,6,6,6,5.75,NA,1,1,1,6,6,6,6,6,0,0,0,0,1,1,0,1,0,0,2.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","right",1,"M",59,2003,1,1,1,1,1,3,1,6,2.75,6,6,6,6,1,1,1,3,1.66666666666667,0,0,0,1,0,1,0,1,0,0,-2.06333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",4,"M",78,2003,5,1,1,2.33333333333333,1,1,1,5,2,6,6,6,6,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,-2.73,NA,-0.53,0,0,"Non-Leftist"
2003-03-16,1.32,4,"secular","center",1,"M",28,2003,1,6,1,2.66666666666667,4,6,4,6,5,4,3,1,1,4.75,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,1.32,4,"secular","right",4,"M",52,2003,1,1,3,1.66666666666667,1,3,1,6,2.75,4,4,2,5,3.25,3,3,4,3.33333333333333,0,0,0,0,0,1,0,1,0,0,-0.396666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-09,1.32,4,"secular","center",4,"M",88,2003,5,2,2,3,NA,NA,NA,NA,5.9593078131067,5,5,2,4,3,1,1,1,1,0,0,0,0,0,1,0,1,0,0,-2.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-09,1.32,4,"traditional","center",1,"M",38,2003,1,NA,1,1,1,1,NA,NA,1,NA,3,6,4,2.66666666666667,NA,NA,NA,3.51221267965107,0,0,0,1,0,1,0,0,1,0,NA,0.27,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"traditional","right",3,"M",39,2003,1,1,1,1,3,4,4,5,4,3,2,1,1,5.25,3,3,4,3.33333333333333,0,0,0,0,1,1,0,0,1,0,-0.396666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",5,"M",36,2003,1,1,3,1.66666666666667,1,1,1,3,1.5,1,1,1,1,6,1,1,1,1,0,0,0,0,0,1,0,1,0,0,-2.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","center",4,"M",42,2003,1,1,1,1,1,1,1,6,2.25,6,6,3,6,1.75,3,3,1,2.33333333333333,0,0,0,0,0,1,0,1,0,0,-1.39666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-03-10,1.32,4,"religious","right",5,"M",33,2003,1,1,1,1,1,6,5,6,4.5,4,4,1,1,4.5,4,3,2,3,0,0,0,0,0,1,0,0,0,1,-0.73,-1.73,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"secular","right",NA,"M",52,2003,1,2,1,1.33333333333333,1,1,3,6,2.75,4,4,1,3,4,3,3,3,3,0,0,0,NA,NA,1,0,1,0,0,-0.73,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"traditional","center",4,"M",57,2003,1,1,1,1,1,1,1,4,1.75,6,6,1,4,2.75,2,2,1,1.66666666666667,0,0,0,0,0,1,0,0,1,0,-2.06333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-11,1.32,4,"secular","left",4,"M",35,2003,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,-2.73,1.27,-0.53,0,0,"Leftist"
2003-03-11,0.746,4,"religious","right",4,"M",20,2003,1,1,1,1,3,6,6,6,5.25,1,3,1,1,5.5,5,5,6,5.33333333333333,0,0,0,0,0,1,0,0,0,0,1.60333333333333,-1.73,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","right",4,"M",55,2003,1,1,1,1,1,6,3,6,4,5,6,1,1,3.75,6,3,3,4,0,0,0,0,0,1,0,1,0,0,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"secular","center",4,"M",36,2003,1,1,1,1,1,4,1,4,2.5,5,4,2,6,2.75,4,2,3,3,0,0,0,0,0,1,0,1,0,0,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-11,1.32,4,"religious","right",5,"M",23,2003,1,1,1,1,1,3,1,3,2,4,6,1,3,3.5,3,3,5,3.66666666666667,0,0,0,0,0,1,0,0,0,1,-0.0633333333333335,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-12,0.44,4,"religious","right",2,"M",69,2003,1,1,1,1,6,6,6,6,6,3,5,1,2,4.25,6,5,5,5.33333333333333,0,0,0,1,0,1,0,0,0,1,1.60333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"traditional","center",3,"M",36,2003,1,1,1,1,1,1,1,4,1.75,2,2,5,5,3.5,2,2,3,2.33333333333333,0,0,0,0,1,1,0,0,1,0,-1.39666666666667,NA,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"secular","center",5,"M",49,2003,1,1,1,1,1,5,1,6,3.25,5,6,2,6,2.25,3,3,5,3.66666666666667,0,0,0,0,0,1,0,1,0,0,-0.0633333333333335,0.27,-0.53,0,0,"Non-Leftist"
2003-03-17,1.32,4,"secular","center",4,"M",43,2003,1,1,1,1,2,1,2,6,2.75,2,6,1,5,3.5,5,5,5,5,0,0,0,0,0,1,0,1,0,0,1.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","left",4,"M",36,2003,1,1,1,1,1,3,1,6,2.75,6,6,2,4,2.5,3,1,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,1.27,-0.53,0,0,"Leftist"
2003-03-12,1.32,4,"secular","left",NA,"M",39,2003,1,1,1,1,1,2,1,3,1.75,4,5,1,NA,3.66666666666667,2,2,NA,2,0,0,0,NA,NA,1,0,1,0,0,-1.73,1.27,-0.53,0,0,"Leftist"
2003-03-12,1.32,4,"secular","left",2,"M",36,2003,1,1,1,1,1,1,1,2,1.25,5,6,3,6,2,2,1,1,1.33333333333333,0,0,0,1,0,1,0,1,0,0,-2.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-03-12,1.32,4,"secular","center",4,"M",27,2003,1,1,1,1,1,6,1,6,3.5,1,1,1,3,5.5,4,4,5,4.33333333333333,0,0,0,0,0,1,0,1,0,0,0.603333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"religious","center",4,"M",75,2003,1,1,1,1,3,NA,2,4,3,2,2,1,1,5.5,4,2,3,3,0,0,0,0,0,1,0,0,0,1,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"religious","center",5,"M",26,2003,1,1,1,1,1,6,1,6,3.5,5,6,1,3,3.25,4,4,2,3.33333333333333,0,0,0,0,0,1,0,0,0,1,-0.396666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"secular","center",5,"M",41,2003,1,1,1,1,1,6,1,6,3.5,1,4,1,1,5.25,5,6,6,5.66666666666667,0,0,0,0,0,1,0,1,0,0,1.93666666666667,NA,-0.53,0,0,"Non-Leftist"
2003-03-13,0.44,4,"secular","left",2,"M",79,2003,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,-2.73,2.27,-0.53,0,0,"Leftist"
2003-03-10,1.32,4,"secular","left",2,"M",37,2003,1,1,1,1,1,1,1,4,1.75,6,6,6,6,1,4,1,4,3,0,0,0,1,0,1,0,1,0,0,-0.73,1.27,-0.53,0,0,"Leftist"
2003-03-10,1.32,4,"secular","center",2,"M",32,2003,1,1,1,1,1,1,1,1,1,6,6,5,5,1.5,2,2,3,2.33333333333333,0,0,0,1,0,1,0,1,0,0,-1.39666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,0.746,4,"religious","right",NA,"M",33,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,NA,NA,1,0,0,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-05,0.746,4,"religious","center",3,"M",35,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,4,6,6,5.33333333333333,0,0,0,0,1,1,0,0,0,0,1.60333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-05,0.746,4,"religious","right",3,"M",26,2003,1,1,1,1,3,6,1,6,4,1,6,1,1,4.75,5,6,6,5.66666666666667,0,0,0,0,1,1,0,0,0,0,1.93666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-04,0.746,4,"religious","right",1,"M",57,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,-1.73,-0.53,0,0,"Non-Leftist"
2003-03-04,0.746,4,"religious","right",4,"M",43,2003,1,1,1,1,1,NA,1,1,1,6,5,1,5,2.75,1,1,3,1.66666666666667,0,0,0,0,0,1,0,0,0,0,-2.06333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-04,1.32,4,"religious","right",5,"M",33,2003,1,1,1,1,1,6,1,6,3.5,3,6,1,3,3.75,1,1,6,2.66666666666667,0,0,0,0,0,1,0,0,0,1,-1.06333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-03,0.746,4,"religious","right",2,"M",33,2003,1,1,1,1,6,6,5,6,5.75,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-09,1.32,4,"secular","right",3,"M",49,2003,3,1,1,1.66666666666667,1,3,3,5,3,3,5,1,1,4.5,5,3,3,3.66666666666667,0,0,0,0,1,1,0,1,0,0,-0.0633333333333335,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-03,0.746,4,"religious","center",5,"M",31,2003,1,1,1,1,3,1,6,6,4,3,6,1,6,3,3,1,1,1.66666666666667,0,0,0,0,0,1,0,0,0,0,-2.06333333333333,NA,-0.53,0,0,"Non-Leftist"
2003-03-02,0.44,4,"secular","center",5,"M",51,2003,1,1,1,1,1,6,1,6,3.5,3,5,1,4,3.75,4,4,4,4,0,0,0,0,0,1,0,1,0,0,0.27,0.27,-0.53,0,0,"Non-Leftist"
2003-03-04,0.746,4,"religious","left",4,"M",46,2003,1,1,1,1,1,2,1,6,2.5,5,5,1,1,4,3,3,5,3.66666666666667,0,0,0,0,0,1,0,0,0,0,-0.0633333333333335,1.27,-0.53,0,0,"Leftist"
2003-02-23,0.746,4,"religious","right",1,"M",23,2003,1,1,1,1,5,6,3,6,5,5,1,1,1,5,4,4,6,4.66666666666667,0,0,0,1,0,1,0,0,0,0,0.936666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-24,0.44,4,"secular","center",3,"M",37,2003,1,1,1,1,1,1,1,5,2,6,6,6,6,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,-2.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-16,0.42,4,"secular","left",5,"M",34,2003,1,1,1,1,1,1,1,1,1,6,6,6,6,1,4,3,6,4.33333333333333,0,0,0,0,0,1,0,1,0,0,0.603333333333333,1.27,-0.53,0,0,"Leftist"
2003-03-17,0.42,4,"traditional","right",4,"M",31,2003,1,1,1,1,1,6,1,6,3.5,1,1,1,1,6,6,6,6,6,0,0,0,0,0,1,0,0,1,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-12,0.42,4,"secular","right",5,"M",44,2003,1,1,1,1,1,1,1,3,1.5,6,6,1,3,3,3,1,5,3,0,0,0,0,0,1,0,1,0,0,-0.73,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-09,0.42,4,"secular","center",5,"M",25,2003,1,1,1,1,1,5,1,4,2.75,6,6,1,6,2.25,1,1,2,1.33333333333333,0,0,0,0,0,1,0,1,0,0,-2.39666666666667,0.27,-0.53,0,0,"Non-Leftist"
2003-03-09,0.42,4,"traditional","right",4,"M",27,2003,2,1,1,1.33333333333333,1,6,3,6,4,4,6,1,1,4,4,4,1,3,0,0,0,0,0,1,0,0,1,0,-0.73,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-02,0.42,4,"secular","left",2,"M",75,2003,1,1,1,1,1,3,1,3,2,4,4,3,4,3.25,1,1,2,1.33333333333333,0,0,0,1,0,1,0,1,0,0,-2.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-03-09,0.42,4,"secular","right",3,"M",29,2003,1,1,1,1,3,3,3,6,3.75,6,5,2,3,3,6,3,3,4,0,0,0,0,1,1,0,1,0,0,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-09,0.42,4,"secular","left",NA,"M",76,2003,1,1,1,1,1,NA,1,1,1,5,6,NA,6,1.33333333333333,1,1,2,1.33333333333333,0,0,0,NA,NA,1,0,1,0,0,-2.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-03-04,0.42,4,"religious","center",4,"M",37,2003,1,1,1,1,1,3,1,2,1.75,3,5,1,2,4.25,3,2,4,3,0,0,0,0,0,1,0,0,0,1,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-03-09,0.42,4,"traditional","center",2,"M",21,2003,1,1,1,1,1,1,1,1,1,6,6,1,4,2.75,1,1,1,1,0,0,0,1,0,1,0,0,1,0,-2.73,0.27,-0.53,0,0,"Non-Leftist"
2003-02-27,0.42,4,"religious","right",4,"M",43,2003,6,1,1,2.66666666666667,1,1,1,6,2.25,6,6,1,3,3,6,6,6,6,0,0,0,0,0,1,0,0,0,1,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-26,0.42,4,"religious","right",3,"M",50,2003,1,1,1,1,1,6,1,6,3.5,6,6,1,1,3.5,3,1,6,3.33333333333333,0,0,0,0,1,1,0,0,0,1,-0.396666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-02,0.42,4,"secular","center",1,"M",41,2003,1,6,4,3.66666666666667,1,1,6,6,3.5,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,NA,-0.53,0,0,"Non-Leftist"
2003-02-25,0.42,4,"traditional","center",4,"M",57,2003,1,1,1,1,3,5,2,6,4,5,5,1,NA,3.33333333333333,5,5,5,5,0,0,0,0,0,1,0,0,1,0,1.27,0.27,-0.53,0,0,"Non-Leftist"
2003-02-26,0.42,4,"traditional","center",4,"M",42,2003,1,1,1,1,4,6,4,4,4.5,4,3,1,3,4.25,4,3,2,3,0,0,0,0,0,1,0,0,1,0,-0.73,0.27,-0.53,0,0,"Non-Leftist"
2003-02-25,0.42,4,"religious","right",4,"M",37,2003,1,1,1,1,4,6,5,6,5.25,4,4,1,2,4.25,6,5,5,5.33333333333333,0,0,0,0,0,1,0,0,0,1,1.60333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-25,0.42,4,"religious","right",4,"M",67,2003,1,1,1,1,1,NA,1,5,2.33333333333333,5,5,1,1,4,4,4,4,4,0,0,0,0,0,1,0,0,0,1,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-02-25,0.42,4,"religious","right",4,"M",27,2003,1,1,1,1,5,6,6,6,5.75,NA,5,1,1,4.66666666666667,6,4,6,5.33333333333333,0,0,0,0,0,1,0,0,0,1,1.60333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-17,0.42,4,"religious","right",4,"M",30,2003,1,1,1,1,3,6,1,6,4,6,6,1,3,3,2,1,1,1.33333333333333,0,0,0,0,0,1,0,0,0,1,-2.39666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",1,"M",26,2003,6,6,1,4.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,NA,-0.53,0,0,"Non-Leftist"
2003-03-12,1.32,4,"secular","right",4,"M",54,2003,1,1,1,1,6,6,3,5,5,4,5,2,2,3.75,5,2,2,3,0,0,0,0,0,1,0,1,0,0,-0.73,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","right",4,"M",23,2003,1,1,1,1,2,4,3,5,3.5,4,4,1,2,4.25,2,2,3,2.33333333333333,0,0,0,0,0,1,0,1,0,0,-1.39666666666667,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","right",4,"M",46,2003,1,1,1,1,1,6,1,6,3.5,6,6,3,4,2.25,3,3,6,4,0,0,0,0,0,1,0,1,0,0,0.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"traditional","center",5,"M",33,2003,5,2,5,4,NA,NA,NA,NA,4.70090651447,1,1,1,1,6,1,6,4,3.66666666666667,0,0,0,0,0,1,0,0,1,0,-0.0633333333333335,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"religious","center",3,"M",35,2003,1,1,1,1,1,6,4,6,4.25,4,6,1,1,4,3,3,6,4,0,0,0,0,1,1,0,0,0,1,0.27,NA,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"traditional","right",2,"M",47,2003,1,1,1,1,6,6,6,6,6,1,4,1,1,5.25,6,5,6,5.66666666666667,0,0,0,1,0,1,0,0,1,0,1.93666666666667,-1.73,-0.53,0,0,"Non-Leftist"
2003-03-16,1.32,4,"secular","center",1,"M",20,2003,1,6,1,2.66666666666667,1,6,1,6,3.5,5,5,1,5,3,6,1,6,4.33333333333333,0,0,0,1,0,1,0,1,0,0,0.603333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","left",3,"M",54,2003,1,1,1,1,1,1,1,4,1.75,5,6,5,6,1.5,2,1,2,1.66666666666667,0,0,0,0,1,1,0,1,0,0,-2.06333333333333,1.27,-0.53,0,0,"Leftist"
2003-03-17,1.32,4,"secular","center",5,"M",55,2003,1,1,1,1,1,4,1,6,3,6,6,2,6,2,5,1,5,3.66666666666667,0,0,0,0,0,1,0,1,0,0,-0.0633333333333335,0.27,-0.53,0,0,"Non-Leftist"
2003-03-13,1.32,4,"secular","left",2,"M",34,2003,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,-2.73,1.27,-0.53,0,0,"Leftist"
2003-03-17,1.32,4,"secular","center",5,"M",51,2003,1,1,1,1,1,6,2,6,3.75,1,2,1,3,5.25,2,1,2,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,0.27,-0.53,0,0,"Non-Leftist"
2003-02-23,0.44,4,"secular","left",2,"M",40,2003,1,1,2,1.33333333333333,6,3,1,1,2.75,6,6,6,6,1,2,1,4,2.33333333333333,0,0,0,1,0,1,0,1,0,0,-1.39666666666667,1.27,-0.53,0,0,"Leftist"
2003-02-26,0.44,4,"secular","left",3,"M",24,2003,1,3,1,1.66666666666667,6,6,1,1,3.5,4,3,1,6,3.5,4,4,3,3.66666666666667,0,0,0,0,1,1,0,1,0,0,-0.0633333333333335,1.27,-0.53,0,0,"Leftist"
2003-02-26,0.44,4,"religious","right",3,"M",60,2003,1,1,1,1,3,6,3,6,4.5,3,5,1,3,4,4,3,6,4.33333333333333,0,0,0,0,1,1,0,0,0,1,0.603333333333333,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-02,0.44,4,"secular","right",1,"M",26,2003,1,5,4,3.33333333333333,3,1,4,6,3.5,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-02,0.44,4,"secular","right",2,"M",61,2003,1,6,1,2.66666666666667,3,3,3,6,3.75,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-0.73,-0.53,0,0,"Non-Leftist"
2003-03-02,0.44,4,"secular","right",1,"M",36,2003,4,1,1,2,1,6,4,6,4.25,5,4,1,2,4,6,5,6,5.66666666666667,0,0,0,1,0,1,0,1,0,0,1.93666666666667,-0.73,-0.53,0,0,"Non-Leftist"
